nlx_151975,
nlx_24519,
nif-0000-01923,
PATO_0001870,OBO:PATO_0001870
birnlex_12687,NIFDYS:birnlex_12687
birnlex_675,NIFORG:birnlex_675
birnlex_676,NIFORG:birnlex_676
birnlex_679,NIFORG:birnlex_679
birnlex_680,NIFORG:birnlex_680
nlx_143570,
sao1825845900,NIFSUB:sao1825845900
sao1843037539,NIFQUAL:sao1843037539
nlx_157876,
CAO_00244,COGAT:CAO_00244
birnlex_260,NIFORG:birnlex_260
DB01003,
sao824839913,NIFQUAL:sao824839913
sao136816674,NIFQUAL:sao136816674
DB00265,
PATO_0000619,OBO:PATO_0000619
nlx_153333,
nlx_153649,
birnlex_278,NIFORG:birnlex_278
DB00785,
birnlex_287,NIFORG:birnlex_287
birnlex_336,NIFORG:birnlex_336
PATO_0001872,OBO:PATO_0001872
nlx_145957,
birnlex_2291,NIFINV:birnlex_2291
PRO:000000013,
birnlex_926,NIFGA:birnlex_926
nlx_153343,
nlx_149799,
nlx_149800,
nlx_149801,
nlx_149802,
PATO_0001955,OBO:PATO_0001955
birnlex_1242,NIFGA:birnlex_1242
nlx_143971,
birnlex_2640,NIFGA:birnlex_2640
nlx_153195,
birnlex_1430,NIFGA:birnlex_1430
nlx_153670,
birnlex_1238,NIFGA:birnlex_1238
birnlex_1396,NIFGA:birnlex_1396
nlx_146036,
birnlex_2557,NIFGA:birnlex_2557
nlx_156709,
PATO_0000405,OBO:PATO_0000405
nlx_149803,
nlx_149804,
nlx_149805,
nlx_149806,
nlx_70102,
birnlex_2278,NIFINV:birnlex_2278
nlx_res_20090431,NIFRES:nlx_res_20090431
nlx_157855,
PATO_0001591,OBO:PATO_0001591
nlx_149807,
nlx_149808,
nlx_149809,
PATO_0000406,OBO:PATO_0000406
PATO_0001467,OBO:PATO_0001467
PATO_0001468,OBO:PATO_0001468
PATO_0001649,OBO:PATO_0001649
PATO_0001466,OBO:PATO_0001466
PATO_0001469,OBO:PATO_0001469
PATO_0001973,OBO:PATO_0001973
PATO_0001978,OBO:PATO_0001978
oen_0001314,
PATO_0000319,OBO:PATO_0000319
nlx_mol_20090608,NIFMOL:nlx_mol_20090608
T3D0028,
DB00115,
CHEBI:31444,
nifext_2515,NIFMOL:nifext_2515
nifext_3034,NIFMOL:nifext_3034
nifext_3052,NIFMOL:nifext_3052
nlx_54066,
nlx_65447,
CHEBI:3994,
DB00924,
nlx_chem_100302,NIFCHEM:nlx_chem_100302
DB00979,
CHEBI:4027,
CHEBI:40009,
DB00091,
DB00606,
birnlex_12755,NIFDYS:birnlex_12755
DB00942,
nlx_149810,
nlx_149811,
PATO_0001873,OBO:PATO_0001873
birnlex_337,NIFORG:birnlex_337
birnlex_459,NIFORG:birnlex_459
birnlex_455,NIFORG:birnlex_455
birnlex_344,NIFORG:birnlex_344
DB00434,
nlx_158276,
nifext_5237,NIFMOL:nifext_5237
nifext_7757,NIFMOL:nifext_7757
nifext_6376,NIFMOL:nifext_6376
nlx_174,
CHEBI:17141,
PATO_0001673,OBO:PATO_0001673
birnlex_12814,NIFDYS:birnlex_12814
CHEBI:28680,
nifext_5191,NIFMOL:nifext_5191
nifext_5209,NIFMOL:nifext_5209
nifext_5208,NIFMOL:nifext_5208
nifext_5210,NIFMOL:nifext_5210
birnlex_1192,NIFGA:birnlex_1192
birnlex_4126,NIFGA:birnlex_4126
nlx_47000,
nlx_75658,
nlx_subcell_20090205,NIFSUB:nlx_subcell_20090205
sao1611333173,NIFMOL:sao1611333173
sao1514682949,NIFSUB:sao1514682949
sao180601769,NIFSUB:sao180601769
sao630204337,NIFMOL:sao630204337
sao1635329413,NIFSUB:sao1635329413
sao1593305396,NIFMOL:sao1593305396
birnlex_878,NIFGA:birnlex_878
sao101633890,NIFSUB:sao101633890
CHEBI:49169,
nifext_5845,NIFMOL:nifext_5845
nifext_5833,NIFMOL:nifext_5833
nifext_6751,NIFMOL:nifext_6751
nifext_7163,NIFMOL:nifext_7163
nifext_7274,NIFMOL:nifext_7274
nlx_149823,
birnlex_710,NIFORG:birnlex_710
birnlex_380,NIFORG:birnlex_380
birnlex_389,NIFORG:birnlex_389
birnlex_403,NIFORG:birnlex_403
birnlex_262,NIFORG:birnlex_262
birnlex_412,NIFORG:birnlex_412
birnlex_288,NIFORG:birnlex_288
birnlex_195,NIFORG:birnlex_195
birnlex_380,NIFORG:birnlex_380
birnlex_207,NIFORG:birnlex_207
T3D0025,
T3D0021,
T3D0050,
T3D0012,
nlx_151705,
nlx_149624,
nlx_organ_090805,NIFORG:nlx_organ_090805
nlx_149238,
nlx_147363,
nlx_148120,
nlx_148121,
nlx_147364,
nlx_147365,
nlx_148122,
sao454034570,NIFMOL:sao454034570
GO:0006306,GO:0006306
OBI_0400148,OBO:OBI_0400148
birnlex_2089,NIFINV:birnlex_2089
nlx_76042,
CHEBI:49168,
nifext_7096,NIFMOL:nifext_7096
nifext_91,NIFCELL:nifext_91
nifext_92,NIFCELL:nifext_92
nifext_93,NIFCELL:nifext_93
nifext_88,NIFCELL:nifext_88
nifext_87,NIFCELL:nifext_87
nifext_86,NIFCELL:nifext_86
nifext_85,NIFCELL:nifext_85
nifext_89,NIFCELL:nifext_89
nifext_90,NIFCELL:nifext_90
nlx_149921,
nlx_149922,
nlx_149923,
nlx_149924,
nlx_149925,
nlx_149926,
nlx_149927,
nlx_149928,
nlx_149930,
nlx_149929,
nlx_149931,
nlx_149932,
nlx_149933,
CHEBI:4305,
DB00111,
DB00970,
nlx_72620,
PATO_0001020,OBO:PATO_0001020
PATO_0001167,OBO:PATO_0001167
CHEBI:4315,
birnlex_356,NIFORG:birnlex_356
nlx_149263,
nlx_152517,
DB01219,
CHEBI:51066,
PATO_0001535,OBO:PATO_0001535
DB00250,
DB00080,
DB00012,
DB00496,
sao1122901839,NIFSUB:sao1122901839
PATO_0001244,OBO:PATO_0001244
PATO_0001245,OBO:PATO_0001245
PATO_0001248,OBO:PATO_0001248
PATO_0001249,OBO:PATO_0001249
PATO_0001251,OBO:PATO_0001251
PATO_0001254,OBO:PATO_0001254
PATO_0001256,OBO:PATO_0001256
PATO_0001280,OBO:PATO_0001280
PATO_0000501,OBO:PATO_0000501
PATO_0001259,OBO:PATO_0001259
nlx_152202,
PATO_0001261,OBO:PATO_0001261
PATO_0001288,OBO:PATO_0001288
PATO_0001705,OBO:PATO_0001705
PATO_0001263,OBO:PATO_0001263
birnlex_2256,NIFINV:birnlex_2256
birnlex_2256,NIFINV:birnlex_2256
nlx_81261,
nlx_77225,
nlx_157952,
DB01264,
CHEBI:49375,
nlx_152147,
nlx_149812,
nlx_149813,
nlx_149814,
nlx_149815,
nlx_149816,
nlx_149817,
birnlex_2231,NIFINV:birnlex_2231
birnlex_2208,NIFINV:birnlex_2208
nlx_res_20090423,NIFRES:nlx_res_20090423
birnlex_2211,NIFINV:birnlex_2211
nlx_152534,
birnlex_2146,NIFINV:birnlex_2146
nlx_151698,
nlx_151393,
nlx_151392,NIFRES:nlx_151392
birnlex_2223,NIFINV:birnlex_2223
nlx_inv_090902,NIFINV:nlx_inv_090902
nlx_151969,
nlx_151900,
birnlex_11002,BIRNOBI:birnlex_11002
nlx_res_20090102,NIFRES:nlx_res_20090102
birnlex_2210,NIFINV:birnlex_2210
nlx_158141,
nlx_res_20090428,NIFRES:nlx_res_20090428
nlx_inv_20090405,NIFINV:nlx_inv_20090405
nlx_157868,
nlx_res_20090401,NIFRES:nlx_res_20090401
nlx_inv_090903,NIFINV:nlx_inv_090903
nlx_inv_090904,NIFINV:nlx_inv_090904
birnlex_11024,BIRNOBI:birnlex_11024
OBI_0200166,OBO:OBI_0200166
birnlex_2213,NIFINV:birnlex_2213
nlx_res_20090405,NIFRES:nlx_res_20090405
nlx_149819,
nlx_149820,
nlx_149821,
nlx_149822,
birnlex_7392,NIFORG:birnlex_7392
CHEBI:41977,
nlx_87776,
nlx_30630,
nlx_146731,
nlx_146730,
nlx_149824,
nlx_149825,
nlx_149826,
nlx_149827,
nlx_149828,
PATO_0001422,OBO:PATO_0001422
nlx_149829,
nlx_149830,
birnlex_12801,NIFDYS:birnlex_12801
GO:0016265,GO:0016265
oen_0001230,
CHEBI:41934,
birnlex_185,NIFORG:birnlex_185
birnlex_430,NIFORG:birnlex_430
nlx_149831,
nlx_149832,
PATO_0001432,OBO:PATO_0001432
nlx_145958,
oen_0001134,
oen_0001229,
PATO_0001730,OBO:PATO_0001730
PATO_0001731,OBO:PATO_0001731
nlx_149833,
CHEBI:50131,
nlx_145468,
nlx_153775,
PATO_0001997,OBO:PATO_0001997
PATO 0002058,
nlx_487,
PATO_0001843,OBO:PATO_0001843
PATO_0001765,OBO:PATO_0001765
PATO_0001899,OBO:PATO_0001899
nlx_qual_1010005,NIFQUAL:nlx_qual_1010005
nlx_qual_1010001,NIFQUAL:nlx_qual_1010001
PATO_0001796,OBO:PATO_0001796
PATO_0001163,OBO:PATO_0001163
PATO_0000768,OBO:PATO_0000768
PATO_0001581,OBO:PATO_0001581
PATO_0001593,OBO:PATO_0001593
PATO_0001790,OBO:PATO_0001790
PATO_0001472,OBO:PATO_0001472
PATO_0001715,OBO:PATO_0001715
PATO_0000375,OBO:PATO_0000375
PATO_0001672,OBO:PATO_0001672
PATO_0001311,OBO:PATO_0001311
PATO_0001689,OBO:PATO_0001689
nlx_qual_100812,NIFQUAL:nlx_qual_100812
PATO_0001817,OBO:PATO_0001817
PATO_0001696,OBO:PATO_0001696
PATO_0001830,OBO:PATO_0001830
PATO_0001724,OBO:PATO_0001724
PATO_0001834,OBO:PATO_0001834
PATO_0001777,OBO:PATO_0001777
PATO_0001838,OBO:PATO_0001838
PATO_0001927,OBO:PATO_0001927
PATO_0000381,OBO:PATO_0000381
PATO_0001624,OBO:PATO_0001624
nlx_48861,
PATO_0000569,OBO:PATO_0000569
PATO_0001783,OBO:PATO_0001783
PATO_0000574,OBO:PATO_0000574
PATO_0001604,OBO:PATO_0001604
PATO_0001684,OBO:PATO_0001684
PATO_0002018,OBO:PATO_0002018
PATO_0001833,OBO:PATO_0001833
PATO_0001726,OBO:PATO_0001726
PATO_0001562,OBO:PATO_0001562
PATO_0001997,OBO:PATO_0001997
PATO_0002052,OBO:PATO_0002052
PATO_0001892,OBO:PATO_0001892
PATO_0001656,OBO:PATO_0001656
PATO_0001713,OBO:PATO_0001713
PATO_0000499,OBO:PATO_0000499
PATO_0001578,OBO:PATO_0001578
PATO_0001697,OBO:PATO_0001697
PATO_0001476,OBO:PATO_0001476
PATO_0001575,OBO:PATO_0001575
PATO_0001743,OBO:PATO_0001743
PATO_0000911,OBO:PATO_0000911
PATO_0001812,OBO:PATO_0001812
PATO_0001651,OBO:PATO_0001651
PATO_0001552,OBO:PATO_0001552
PATO_0001554,OBO:PATO_0001554
PATO_0001807,OBO:PATO_0001807
PATO_0001550,OBO:PATO_0001550
PATO_0000587,OBO:PATO_0000587
PATO_0001664,OBO:PATO_0001664
PATO_0000304,OBO:PATO_0000304
nlx_qual_100815,NIFQUAL:nlx_qual_100815
PATO_0001779,OBO:PATO_0001779
PATO_0001670,OBO:PATO_0001670
PATO_0001306,OBO:PATO_0001306
PATO_0000592,OBO:PATO_0000592
PATO_0000708,OBO:PATO_0000708
PATO_0000716,
PATO_0001619,OBO:PATO_0001619
PATO_0001621,OBO:PATO_0001621
PATO_0001583,OBO:PATO_0001583
PATO_0001613,OBO:PATO_0001613
PATO_0001588,OBO:PATO_0001588
PATO_0001957,OBO:PATO_0001957
PATO_0001307,OBO:PATO_0001307
PATO_0001694,OBO:PATO_0001694
PATO_0000596,OBO:PATO_0000596
PATO_0000583,OBO:PATO_0000583
PATO_0001826,OBO:PATO_0001826
PATO_0000599,OBO:PATO_0000599
PATO_0001984,OBO:PATO_0001984
PATO_0001953,OBO:PATO_0001953
nlx_144064,NIFGA:nlx_144064
birnlex_1245,NIFGA:birnlex_1245
birnlex_1089,NIFGA:birnlex_1089
birnlex_1690,NIFGA:birnlex_1690
birnlex_1911,NIFFUN:birnlex_1911
birnlex_1834,NIFFUN:birnlex_1834
birnlex_2188,NIFINV:birnlex_2188
nlx_145959,
PATO_0001666,
oen_0001078,
birnlex_1568,NIFGA:birnlex_1568
PATO_0001258,OBO:PATO_0001258
PATO_0001959,OBO:PATO_0001959
nlx_149834,
nlx_149835,
nlx_149836,
nlx_152039,
CHEBI:49005,
DB00746,
birnlex_3011,NIFINV:birnlex_3011
PATO_0001617,OBO:PATO_0001617
PATO_0000639,OBO:PATO_0000639
PATO_0002037,OBO:PATO_0002037
birnlex_12830,NIFDYS:birnlex_12830
sao701966895,NIFMOL:sao701966895
nlx_res_090919,NIFRES:nlx_res_090919
nlx_149837,
PATO_0001801,OBO:PATO_0001801
PATO_0001514,OBO:PATO_0001514
DB00705,
PATO_0000502,OBO:PATO_0000502
nlx_146127,
nlx_146037,
birnlex_2088,NIFINV:birnlex_2088
nlx_146038,
PATO_0001542,OBO:PATO_0001542
nlx_146039,
nlx_146189,
nlx_151955,
nlx_149838,
nlx_149839,
nlx_149840,
nlx_149841,
nlx_149842,
nlx_149843,
nlx_149844,
nlx_149845,
nlx_149846,
birnlex_653,NIFORG:birnlex_653
birnlex_654,NIFORG:birnlex_654
birnlex_649,NIFORG:birnlex_649
nlx_organ_090802,NIFORG:nlx_organ_090802
nifext_6921,NIFMOL:nifext_6921
nlx_29995,
DB01481,
nlx_91100,
DB00944,
DB00618,
birnlex_3012,NIFINV:birnlex_3012
nlx_qual_20090301,NIFQUAL:nlx_qual_20090301
birnlex_12508,NIFDYS:birnlex_12508
birnlex_12507,NIFDYS:birnlex_12507
sao295057932,NIFSUB:sao295057932
GO:0030425,GO:0030425
sao1959705051,NIFQUAL:sao1959705051
PATO_0002045,OBO:PATO_0002045
sao884265541,NIFSUB:sao884265541
sao1594955670,NIFSUB:sao1594955670
sao110773650,NIFSUB:sao110773650
sao2034472720,NIFSUB:sao2034472720
sao172297168,NIFSUB:sao172297168
oen_0001077,
nlx_147851,
GO:0043197,GO:0043197
oen_0001116,
birnlex_7257,NIFORG:birnlex_7257
birnlex_7255,NIFORG:birnlex_7255
birnlex_7256,NIFORG:birnlex_7256
birnlex_7271,NIFORG:birnlex_7271
birnlex_7274,NIFORG:birnlex_7274
birnlex_7272,NIFORG:birnlex_7272
birnlex_7273,NIFORG:birnlex_7273
DB00004,
PATO_0001164,OBO:PATO_0001164
sao730872736,NIFSUB:sao730872736
sao772007592,NIFSUB:sao772007592
sao1004601938,NIFSUB:sao1004601938
sao1510923311,NIFQUAL:sao1510923311
PATO_0001019,OBO:PATO_0001019
birnlex_1255,NIFGA:birnlex_1255
birnlex_1178,NIFGA:birnlex_1178
nlx_32288,
nlx_cell_091201,NIFCELL:nlx_cell_091201
nlx_cell_091203,NIFCELL:nlx_cell_091203
nlx_cell_091204,NIFCELL:nlx_cell_091204
nlx_47009,
nlx_54328,
nlx_cell_100201,NIFCELL:nlx_cell_100201
nlx_153680,
nlx_153368,
nlx_153217,
nlx_153778,
nifext_153,NIFCELL:nifext_153
birnlex_4129,NIFGA:birnlex_4129
nlx_anat_1008005,NIFGA:nlx_anat_1008005
nlx_152936,
nlx_anat_1008006,NIFGA:nlx_anat_1008006
nlx_cell_20090727,NIFCELL:nlx_cell_20090727
birnlex_1482,NIFGA:birnlex_1482
nlx_153415,
nlx_153055,
nlx_153488,
nlx_153087,
nlx_153495,
nlx_152993,
nlx_153801,
nlx_153181,
birnlex_4127,NIFGA:birnlex_4127
nlx_anat_1008004,NIFGA:nlx_anat_1008004
nlx_anat_1008003,NIFGA:nlx_anat_1008003
nlx_anat_1008002,
nlx_22799,
nlx_151338,
nlx_151937,
"nlx_42439,birnlex_4128",
nlx_78883,
nlx_cell_100204,NIFCELL:nlx_cell_100204
birnlex_1171,NIFGA:birnlex_1171
nlx_153114,
PATO_0001205,OBO:PATO_0001205
birnlex_1104,NIFGA:birnlex_1104
nifext_5185,NIFMOL:nifext_5185
nifext_5192,NIFMOL:nifext_5192
nifext_5187,NIFMOL:nifext_5187
nlx_152009,
nlx_inv_1005042,NIFGG:nlx_inv_1005042
birnlex_2369,NIFINV:birnlex_2369
DependentContinuant,
oen_0001137,
oen_0001076,
birnlex_12756,NIFDYS:birnlex_12756
PATO_0001595,OBO:PATO_0001595
nlx_149847,
nlx_149848,
nlx_149849,
nlx_146725,
nlx_146727,
nlx_146728,
nlx_146729,
nlx_146719,
nlx_146720,
nlx_146721,
nlx_146722,
nlx_146723,
PATO_0001266,OBO:PATO_0001266
PATO_0001268,OBO:PATO_0001268
PATO_0001270,OBO:PATO_0001270
PATO_0001272,OBO:PATO_0001272
PATO_0001276,OBO:PATO_0001276
PATO_0001278,OBO:PATO_0001278
PATO_0001282,OBO:PATO_0001282
PATO_0001284,OBO:PATO_0001284
PATO_0001703,OBO:PATO_0001703
PATO_0001286,OBO:PATO_0001286
oen_0001138,
CHEBI:27478,
CHEBI:4445,
nlx_152214,
CHEBI:47781,
DB01078,
DB00967,
DB00035,
nlx_146724,
CHEBI:4453,
DB01260,
DB00547,
DB01134,
nlx_149850,
PATO_0001453,OBO:PATO_0001453
oen_0001074,
nlx_149851,
nlx_149852,
nlx_151917,
nlx_149854,
nlx_149855,
nlx_149856,
nlx_149857,
nlx_149858,
nlx_149859,
nlx_149860,
nlx_149861,
nlx_149862,
nlx_149863,
nlx_149864,
nlx_149865,
nlx_149866,
nlx_149867,
nlx_149868,
nlx_149869,
nlx_149870,
nlx_149871,
nlx_149872,
nlx_149873,
nlx_149874,
birnlex_11033,BIRNOBI:birnlex_11033
birnlex_272,NIFORG:birnlex_272
birnlex_3037,NIFINV:birnlex_3037
nlx_inv_100623,NIFSCID:nlx_inv_100623
DOID:0060037,DOID:0060037
GO:0031128,GO:0031128
GO:0032502,GO:0032502
nlx_inv_100624,NIFSCID:nlx_inv_100624
nlx_151540,
PATO_0000069,OBO:PATO_0000069
birnlex_11034,BIRNOBI:birnlex_11034
nlx_149875,
nlx_155509,
nlx_155510,
nlx_146121,
CHEBI:41879,
DB00405,
DB01191,
CHEBI:4466,
CHEBI:50223,
CHEBI:52071,
nlx_85449,
nlx_64880,
CHEBI_51064,
CHEBI:4470,
DB00509,
DB01209,
T3D0052,
nlx_32482,
nlx_49522,
nlx_69197,
nlx_25438,
nifext_5224,NIFMOL:nifext_5224
nlx_143794,
nlx_151535,
birnlex_1551,NIFGA:birnlex_1551
nlx_153427,
birnlex_1344,NIFGA:birnlex_1344
nlx_158386,
PATO_0001334,OBO:PATO_0001334
nlx_80359,
nlx_144125,
nlx_149876,
PATO_0001506,OBO:PATO_0001506
DB00271,
CHEBI:49575,
T3D0056,
CHEBI:4495,
T3D0015,
T3D0060,
DB00527,
DB01144,
nlx_146151,
CHEBI:47381,
CHEBI:4511,
birnlex_281,NIFORG:birnlex_281
birnlex_119,NIFORG:birnlex_119
DB00266,
DB00804,
DB00900,
T3D0017,
birnlex_1503,NIFGA:birnlex_1503
nlx_151523,
nlx_143754,
CHEBI:4518,
CHEBI:4527,
DB00937,
CHEBI:41922,
birnlex_2006,NIFINV:birnlex_2006
nlx_qual_100810,NIFQUAL:nlx_qual_100810
nlx_65488,
birnlex_2261,NIFINV:birnlex_2261
birnlex_2261,NIFINV:birnlex_2261
birnlex_2426,NIFINV:birnlex_2426
nlx_qual_100816,NIFQUAL:nlx_qual_100816
PATO_0002099,OBO:PATO_0002099
PATO_0001513,
birnlex_12509,NIFDYS:birnlex_12509
nlx_149877,
nlx_149879,
nlx_149880,
nlx_149881,
nlx_149878,
oen_0001217,
nlx_156825,
nlx_156826,
nlx_inv_090915,NIFINV:nlx_inv_090915
birnlex_2197,NIFINV:birnlex_2197
nlx_156817,
nlx_156811,
nlx_inv_090913,NIFINV:nlx_inv_090913
nlx_inv_20090249,NIFINV:nlx_inv_20090249
DB00223,
CHEBI:39669,
birnlex_7202,NIFORG:birnlex_7202
nlx_146179,
nlx_146040,
nlx_146041,
nlx_149882,
nlx_57597,
birnlex_2121,NIFINV:birnlex_2121
birnlex_11011,BIRNOBI:birnlex_11011
oen_0001242,
PATO_0001980,OBO:PATO_0001980
nlx_149883,
CHEBI:28544,
DB00390,
DB00076,
DB00320,
PRO:000013562,
CHEBI:4591,
PATO_0001571,OBO:PATO_0001571
DB00343,
PATO_0001161,OBO:PATO_0001161
DB00985,
nlx_149884,
nlx_149885,
nlx_149886,
nlx_149887,
nlx_149888,
nlx_149889,
nifext_2504,NIFMOL:nifext_2504
nifext_2503,NIFMOL:nifext_2503
CHEBI:28262,
DB01444,
DB01160,
DB00917,
birnlex_225,NIFORG:birnlex_225
DB00729,
DB01075,
CHEBI:4638,
DB01081,
DB01146,
DB00449,
PATO_0001394,OBO:PATO_0001394
birnlex_282,NIFORG:birnlex_282
CHEBI:4653,
nlx_147775,
nlx_146152,
PATO_0000039,OBO:PATO_0000039
oen_0001073,
IAO_0000033,OBO:IAO_0000033
DB00954,
PATO_0001445,OBO:PATO_0001445
nlx_149890,
nlx_149891,
nlx_149892,
nlx_149893,
PATO_0001874,OBO:PATO_0001874
PATO_0000331,OBO:PATO_0000331
PATO_0000690,OBO:PATO_0000690
oen_0001178,
PATO_0001319,OBO:PATO_0001319
PATO_0000189,OBO:PATO_0000189
birnlex_1809,NIFFUN:birnlex_1809
birnlex_1894,NIFFUN:birnlex_1894
birnlex_2358,NIFINV:birnlex_2358
birnlex_11013,BIRNOBI:birnlex_11013
DOID:150,DOID:150
birnlex_2372,NIFINV:birnlex_2372
PATO_0001641,
PATO_0001605,OBO:PATO_0001605
PATO_0001852,OBO:PATO_0001852
PATO_0001387,OBO:PATO_0001387
CHEBI:4657,
PATO_0000937,OBO:PATO_0000937
birnlex_12765,NIFDYS:birnlex_12765
PATO_0000613,OBO:PATO_0000613
PATO_0001630,OBO:PATO_0001630
nlx_149894,
nlx_149895,
Disposition,
PATO_0001727,OBO:PATO_0001727
PATO_0001729,OBO:PATO_0001729
PATO_0001507,OBO:PATO_0001507
PATO_0001738,OBO:PATO_0001738
PATO_0001986,OBO:PATO_0001986
nlx_154733,
sao783483540,NIFQUAL:sao783483540
birnlex_1022,NIFGA:birnlex_1022
PATO_0001234,OBO:PATO_0001234
PATO_0000040,OBO:PATO_0000040
sao1779606731,NIFQUAL:sao1779606731
nlx_149896,
nlx_149897,
nlx_149898,
PATO_0001602,OBO:PATO_0001602
PATO_0001952,OBO:PATO_0001952
PATO_0001566,OBO:PATO_0001566
oen_0001139,
PATO_0000060,OBO:PATO_0000060
nlx_149899,
nlx_149900,
CHEBI:4659,
T3D0038,
birnlex_630,NIFORG:birnlex_630
DB00510,
oen_0001131,
nlx_145482,
nlx_145960,
birnlex_2013,NIFINV:birnlex_2013
nlx_inv_1005044,NIFGG:nlx_inv_1005044
nlx_inv_1005045,NIFGG:nlx_inv_1005045
nlx_inv_1005046,NIFGG:nlx_inv_1005046
nlx_inv_1005047,NIFGG:nlx_inv_1005047
nlx_inv_1005049,NIFGG:nlx_inv_1005049
nlx_inv_1005050,NIFGG:nlx_inv_1005050
nlx_inv_1005051,NIFGG:nlx_inv_1005051
nlx_inv_1005052,NIFGG:nlx_inv_1005052
nlx_inv_1005053,NIFGG:nlx_inv_1005053
nlx_inv_1005054,NIFGG:nlx_inv_1005054
nlx_inv_1005055,NIFGG:nlx_inv_1005055
nlx_inv_1005060,NIFGG:nlx_inv_1005060
nlx_inv_1005061,NIFGG:nlx_inv_1005061
nlx_inv_1005062,NIFGG:nlx_inv_1005062
nlx_inv_1005063,NIFGG:nlx_inv_1005063
nlx_inv_1005064,NIFGG:nlx_inv_1005064
nlx_inv_1005065,NIFGG:nlx_inv_1005065
nlx_inv_1005066,NIFGG:nlx_inv_1005066
nlx_inv_1005068,NIFGG:nlx_inv_1005068
nlx_inv_1005069,NIFGG:nlx_inv_1005069
nlx_inv_1005070,NIFGG:nlx_inv_1005070
nlx_152148,
nlx_149901,
DB00841,
DB01248,
sao403156667,NIFSUB:sao403156667
DB00632,
SIO:000148,
birnlex_2209,NIFINV:birnlex_2209
CHEBI:4681,
birnlex_670,NIFORG:birnlex_670
CHEBI:4682,
PATO_0001789,OBO:PATO_0001789
DB01184,
DB00843,
nlx_146042,
CHEBI:18243,
sao285839036,NIFMOL:sao285839036
nlx_157289,
nlx_157300,
PR_000006294,OBO:PR_000006294
nlx_mol_20090512,NIFMOL:nlx_mol_20090512
nlx_153789,
nlx_148563,
nlx_148562,
nlx_148567,
nlx_148568,
nlx_148569,
nlx_148564,
nlx_148565,
nlx_148566,
nlx_144071,
nlx_91101,
nlx_54027,
nlx_148953,
nlx_147835,
nlx_72712,
nlx_149902,
nlx_149903,
nlx_149904,
birnlex_7281,NIFORG:birnlex_7281
DB00003,
nlx_anat_100310,NIFGA:nlx_anat_100310
birnlex_1698,NIFGA:birnlex_1698
nlx_148994,
nlx_153511,
nlx_153761,
nlx_153429,
nlx_153586,
nlx_153239,
nlx_153371,
nlx_153235,
nlx_12747,
nlx_46022,
nlx_17783,
nlx_147732,
nlx_59347,
birnlex_2569,NIFGA:birnlex_2569
nlx_153849,
nlx_153611,
nlx_153848,NIFGA:nlx_153848
nlx_153567,
nlx_153860,
nlx_144463,NIFGA:nlx_144463
nlx_147892,NIFGA:nlx_147892
nlx_24024,
birnlex_1250,NIFGA:birnlex_1250
nlx_55797,
nlx_147802,
nlx_45497,
nlx_148484,
birnlex_777,NIFGA:birnlex_777
nlx_35109,
nlx_152002,
nlx_17423,
birnlex_986,NIFGA:birnlex_986
nlx_br_281,
birnlex_898,NIFGA:birnlex_898
birnlex_1257,NIFGA:birnlex_1257
birnlex_893,NIFGA:birnlex_893
birnlex_1707,NIFGA:birnlex_1707
nlx_153731,
nlx_br_284,
nlx_38336,
birnlex_2642,NIFGA:birnlex_2642
birnlex_964,NIFGA:birnlex_964
birnlex_1259,NIFGA:birnlex_1259
birnlex_1469,NIFGA:birnlex_1469
birnlex_1601,NIFGA:birnlex_1601
birnlex_1595,NIFGA:birnlex_1595
birnlex_894,NIFGA:birnlex_894
birnlex_1608,NIFGA:birnlex_1608
birnlex_2575,NIFGA:birnlex_2575
nlx_152976,
birnlex_793,NIFGA:birnlex_793
nlx_153493,
nlx_153312,
nlx_153119,
nlx_153355,
nlx_153543,
nlx_153093,
nlx_153434,
nlx_70428,
nlx_153750,
birnlex_982,NIFGA:birnlex_982
nlx_br_294,
birnlex_2596,NIFGA:birnlex_2596
nlx_152098,
nifext_84,NIFCELL:nifext_84
nlx_152097,
nlx_152099,
nlx_152096,
nlx_152100,
birnlex_704,NIFGA:birnlex_704
nlx_64981,
nlx_44242,
"nlx_143534,nifext_102",
nlx_144489,
nlx_10585,
birnlex_1433,NIFGA:birnlex_1433
birnlex_901,NIFGA:birnlex_901
birnlex_992,NIFGA:birnlex_992
nlx_cell_20090403,NIFCELL:nlx_cell_20090403
nlx_153772,
nlx_anat_20090407,NIFGA:nlx_anat_20090407
nlx_anat_20090408,NIFGA:nlx_anat_20090408
nlx_cell_20090402,NIFCELL:nlx_cell_20090402
nlx_153325,
PATO_0001233,OBO:PATO_0001233
nlx_147781,
birnlex_1718,NIFGA:birnlex_1718
PATO_0001775,OBO:PATO_0001775
PATO_0000620,OBO:PATO_0000620
PATO_0001658,OBO:PATO_0001658
nlx_147836,
PATO_0002053,OBO:PATO_0002053
nlx_152004,
nlx_44197,
nlx_59035,
UBERON:0009834,UBERON:0009834
nlx_156731,
nlx_156732,
nlx_156733,
nlx_156734,
nlx_156735,
nlx_156736,
nlx_25077,
nlx_98240,
nlx_82168,
nlx_95354,
nlx_147721,
birnlex_1558,NIFGA:birnlex_1558
nlx_153529,
nlx_153423,
nlx_152955,
nlx_152942,
DB00869,
nlx_149905,
nlx_149906,
nlx_149907,
nlx_149908,
